data,ora,utc,mercato,NORD,CNOR,CSUD,SUD,SICI,SARD,CALA
2024-01-11,00:00,2024-01-10T23:00:00Z,MGP,91.75,91.75,91.75,91.75,91.75,91.75,91.75
2024-01-11,01:00,2024-01-11T00:00:00Z,MGP,88.6,88.6,88.6,88.6,88.6,88.6,88.6
2024-01-11,02:00,2024-01-11T01:00:00Z,MGP,87.25,87.25,87.25,87.25,87.25,87.25,87.25
2024-01-11,03:00,2024-01-11T02:00:00Z,MGP,82.38,82.38,82.38,82.38,82.38,82.38,82.38
2024-01-11,04:00,2024-01-11T03:00:00Z,MGP,83.61,83.61,83.61,83.61,83.61,83.61,83.61
2024-01-11,05:00,2024-01-11T04:00:00Z,MGP,90.35,90.35,90.35,90.35,90.35,90.35,90.35
2024-01-11,06:00,2024-01-11T05:00:00Z,MGP,103.1,103.1,103.1,103.1,103.1,103.1,103.1
2024-01-11,07:00,2024-01-11T06:00:00Z,MGP,116.89,116.89,116.89,116.89,116.89,116.89,116.89
2024-01-11,08:00,2024-01-11T07:00:00Z,MGP,141.0,141.0,141.0,141.0,139.22,141.0,139.22
2024-01-11,09:00,2024-01-11T08:00:00Z,MGP,129.16,129.16,129.16,129.16,129.16,129.16,129.16
2024-01-11,10:00,2024-01-11T09:00:00Z,MGP,113.65,113.65,113.65,113.65,113.65,113.65,113.65
2024-01-11,11:00,2024-01-11T10:00:00Z,MGP,106.48,106.48,106.48,106.48,106.48,106.48,106.48
2024-01-11,12:00,2024-01-11T11:00:00Z,MGP,99.38,99.38,99.38,99.38,99.38,99.38,99.38
2024-01-11,13:00,2024-01-11T12:00:00Z,MGP,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2024-01-11,14:00,2024-01-11T13:00:00Z,MGP,105.98,105.98,105.98,105.98,105.98,105.98,105.98
2024-01-11,15:00,2024-01-11T14:00:00Z,MGP,113.71,113.71,113.71,113.71,113.71,113.71,113.71
2024-01-11,16:00,2024-01-11T15:00:00Z,MGP,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2024-01-11,17:00,2024-01-11T16:00:00Z,MGP,128.75,128.75,128.75,128.75,128.75,128.75,128.75
2024-01-11,18:00,2024-01-11T17:00:00Z,MGP,136.72,136.72,136.72,136.72,136.72,136.72,136.72
2024-01-11,19:00,2024-01-11T18:00:00Z,MGP,132.31,132.31,132.31,132.31,132.31,132.31,132.31
2024-01-11,20:00,2024-01-11T19:00:00Z,MGP,117.93,117.93,117.93,117.93,117.93,117.93,117.93
2024-01-11,21:00,2024-01-11T20:00:00Z,MGP,107.19,107.19,107.19,107.19,107.19,107.19,107.19
2024-01-11,22:00,2024-01-11T21:00:00Z,MGP,105.98,105.98,105.98,105.98,105.98,105.98,105.98
2024-01-11,23:00,2024-01-11T22:00:00Z,MGP,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2024-01-12,00:00,2024-01-11T23:00:00Z,MGP,101.46,101.46,101.46,101.46,101.46,101.46,101.46
2024-01-12,01:00,2024-01-12T00:00:00Z,MGP,95.64,95.64,95.64,95.64,95.64,95.64,95.64
2024-01-12,02:00,2024-01-12T01:00:00Z,MGP,91.2,91.2,91.2,91.2,91.2,91.2,91.2
2024-01-12,03:00,2024-01-12T02:00:00Z,MGP,89.9,89.9,89.9,89.9,89.9,89.9,89.9
2024-01-12,04:00,2024-01-12T03:00:00Z,MGP,88.59,88.59,88.59,88.59,88.59,88.59,88.59
2024-01-12,05:00,2024-01-12T04:00:00Z,MGP,94.76,94.76,94.76,94.76,94.76,94.76,94.76
2024-01-12,06:00,2024-01-12T05:00:00Z,MGP,112.82,112.82,112.82,112.82,112.82,112.82,112.82
2024-01-12,07:00,2024-01-12T06:00:00Z,MGP,129.0,129.0,129.0,129.0,129.0,129.0,129.0
2024-01-12,08:00,2024-01-12T07:00:00Z,MGP,140.74,140.74,140.74,140.74,140.74,140.74,140.74
2024-01-12,09:00,2024-01-12T08:00:00Z,MGP,134.96,134.96,134.96,134.96,134.96,134.96,134.96
2024-01-12,10:00,2024-01-12T09:00:00Z,MGP,122.01,122.01,122.01,117.95,117.95,122.01,117.95
2024-01-12,11:00,2024-01-12T10:00:00Z,MGP,114.73,114.73,114.73,108.06,108.06,114.73,108.06
2024-01-12,12:00,2024-01-12T11:00:00Z,MGP,106.98,106.98,96.36,96.36,96.36,96.36,96.36
2024-01-12,13:00,2024-01-12T12:00:00Z,MGP,103.08,103.08,94.0,94.0,94.0,94.0,94.0
2024-01-12,14:00,2024-01-12T13:00:00Z,MGP,104.54,104.54,104.54,102.23,102.23,104.54,102.23
2024-01-12,15:00,2024-01-12T14:00:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2024-01-12,16:00,2024-01-12T15:00:00Z,MGP,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2024-01-12,17:00,2024-01-12T16:00:00Z,MGP,127.5,127.5,127.5,127.5,127.5,127.5,127.5
2024-01-12,18:00,2024-01-12T17:00:00Z,MGP,126.0,126.0,126.0,126.0,126.0,126.0,126.0
2024-01-12,19:00,2024-01-12T18:00:00Z,MGP,119.47,119.47,119.47,119.47,119.47,119.47,119.47
2024-01-12,20:00,2024-01-12T19:00:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2024-01-12,21:00,2024-01-12T20:00:00Z,MGP,107.0,107.0,107.0,107.0,107.0,107.0,107.0
2024-01-12,22:00,2024-01-12T21:00:00Z,MGP,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2024-01-12,23:00,2024-01-12T22:00:00Z,MGP,95.49,95.49,95.49,95.49,95.49,95.49,95.49
2024-01-13,00:00,2024-01-12T23:00:00Z,MGP,92.8,92.8,92.8,92.8,92.8,92.8,92.8
2024-01-13,01:00,2024-01-13T00:00:00Z,MGP,87.7,87.7,87.7,87.7,87.7,87.7,87.7
2024-01-13,02:00,2024-01-13T01:00:00Z,MGP,87.08,87.08,87.08,87.08,87.08,87.08,87.08
2024-01-13,03:00,2024-01-13T02:00:00Z,MGP,85.59,85.59,85.59,85.59,85.59,85.59,85.59
2024-01-13,04:00,2024-01-13T03:00:00Z,MGP,83.4,83.4,83.4,83.4,83.4,83.4,83.4
2024-01-13,05:00,2024-01-13T04:00:00Z,MGP,83.9,83.9,83.9,83.9,83.9,83.9,83.9
2024-01-13,06:00,2024-01-13T05:00:00Z,MGP,95.52,95.52,95.52,95.52,95.52,95.52,95.52
2024-01-13,07:00,2024-01-13T06:00:00Z,MGP,104.93,104.93,104.93,104.93,104.93,104.93,104.93
2024-01-13,08:00,2024-01-13T07:00:00Z,MGP,107.63,107.63,107.63,107.63,107.63,107.63,107.63
2024-01-13,09:00,2024-01-13T08:00:00Z,MGP,104.93,104.93,104.93,104.93,104.93,104.93,104.93
2024-01-13,10:00,2024-01-13T09:00:00Z,MGP,101.0,101.0,101.0,101.0,101.0,101.0,101.0
2024-01-13,11:00,2024-01-13T10:00:00Z,MGP,88.4,88.4,88.4,88.4,88.4,88.4,88.4
2024-01-13,12:00,2024-01-13T11:00:00Z,MGP,84.85,84.85,84.85,84.85,84.85,84.85,84.85
2024-01-13,13:00,2024-01-13T12:00:00Z,MGP,83.4,83.4,83.4,83.4,83.4,83.4,83.4
2024-01-13,14:00,2024-01-13T13:00:00Z,MGP,92.23,92.23,92.23,92.23,92.23,92.23,92.23
2024-01-13,15:00,2024-01-13T14:00:00Z,MGP,101.59,101.59,101.59,101.59,101.59,101.59,101.59
2024-01-13,16:00,2024-01-13T15:00:00Z,MGP,107.92,107.92,107.92,107.92,107.92,107.92,107.92
2024-01-13,17:00,2024-01-13T16:00:00Z,MGP,121.59,121.59,130.0,130.0,130.0,130.0,130.0
2024-01-13,18:00,2024-01-13T17:00:00Z,MGP,125.0,125.0,135.0,135.0,135.0,135.0,135.0
2024-01-13,19:00,2024-01-13T18:00:00Z,MGP,124.51,124.51,134.0,134.0,134.0,134.0,134.0
2024-01-13,20:00,2024-01-13T19:00:00Z,MGP,115.14,115.14,122.01,122.01,122.01,122.01,122.01
2024-01-13,21:00,2024-01-13T20:00:00Z,MGP,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2024-01-13,22:00,2024-01-13T21:00:00Z,MGP,101.96,101.96,101.96,101.96,101.96,101.96,101.96
2024-01-13,23:00,2024-01-13T22:00:00Z,MGP,95.52,95.52,95.52,95.52,95.52,95.52,95.52
2024-01-14,00:00,2024-01-13T23:00:00Z,MGP,103.0,103.0,103.0,103.0,103.0,103.0,103.0
2024-01-14,01:00,2024-01-14T00:00:00Z,MGP,100.65,100.65,100.65,100.65,100.65,100.65,100.65
2024-01-14,02:00,2024-01-14T01:00:00Z,MGP,99.83,99.83,99.83,99.83,99.83,99.83,99.83
2024-01-14,03:00,2024-01-14T02:00:00Z,MGP,96.79,96.79,96.79,96.79,96.79,96.79,96.79
2024-01-14,04:00,2024-01-14T03:00:00Z,MGP,96.25,96.25,96.25,96.25,96.25,96.25,96.25
2024-01-14,05:00,2024-01-14T04:00:00Z,MGP,95.25,95.25,95.25,95.25,95.25,95.25,95.25
2024-01-14,06:00,2024-01-14T05:00:00Z,MGP,103.43,103.43,103.43,103.43,103.43,103.43,103.43
2024-01-14,07:00,2024-01-14T06:00:00Z,MGP,104.73,104.73,104.73,104.73,104.73,104.73,104.73
2024-01-14,08:00,2024-01-14T07:00:00Z,MGP,108.06,108.06,108.06,108.06,108.06,108.06,108.06
2024-01-14,09:00,2024-01-14T08:00:00Z,MGP,108.06,108.06,108.06,108.06,108.06,108.06,108.06
2024-01-14,10:00,2024-01-14T09:00:00Z,MGP,103.0,103.0,103.0,103.0,103.0,103.0,103.0
2024-01-14,11:00,2024-01-14T10:00:00Z,MGP,103.0,103.0,103.0,103.0,103.0,103.0,103.0
2024-01-14,12:00,2024-01-14T11:00:00Z,MGP,101.88,101.88,101.88,101.88,101.88,101.88,101.88
2024-01-14,13:00,2024-01-14T12:00:00Z,MGP,96.04,96.04,96.04,96.04,96.04,96.04,96.04
2024-01-14,14:00,2024-01-14T13:00:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2024-01-14,15:00,2024-01-14T14:00:00Z,MGP,104.74,104.74,104.74,104.74,104.74,104.74,104.74
2024-01-14,16:00,2024-01-14T15:00:00Z,MGP,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2024-01-14,17:00,2024-01-14T16:00:00Z,MGP,111.0,111.0,111.0,111.0,111.0,111.0,111.0
2024-01-14,18:00,2024-01-14T17:00:00Z,MGP,117.0,117.0,117.0,117.0,117.0,117.0,117.0
2024-01-14,19:00,2024-01-14T18:00:00Z,MGP,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2024-01-14,20:00,2024-01-14T19:00:00Z,MGP,115.14,115.14,115.14,115.14,115.14,115.14,115.14
2024-01-14,21:00,2024-01-14T20:00:00Z,MGP,108.23,108.23,108.23,108.23,108.23,108.23,108.23
2024-01-14,22:00,2024-01-14T21:00:00Z,MGP,101.51,101.51,101.51,101.51,101.51,101.51,101.51
2024-01-14,23:00,2024-01-14T22:00:00Z,MGP,97.9,97.9,97.9,97.9,97.9,97.9,97.9
2024-01-15,00:00,2024-01-14T23:00:00Z,MGP,85.5,85.5,85.5,85.5,85.5,85.5,85.5
2024-01-15,01:00,2024-01-15T00:00:00Z,MGP,83.4,83.4,83.4,83.4,83.4,83.4,83.4
2024-01-15,02:00,2024-01-15T01:00:00Z,MGP,84.1,84.1,84.1,84.1,84.1,84.1,84.1
2024-01-15,03:00,2024-01-15T02:00:00Z,MGP,83.4,83.4,83.4,83.4,83.4,83.4,83.4
2024-01-15,04:00,2024-01-15T03:00:00Z,MGP,83.4,83.4,83.4,83.4,83.4,83.4,83.4
2024-01-15,05:00,2024-01-15T04:00:00Z,MGP,84.9,84.9,84.9,84.9,84.9,84.9,84.9
2024-01-15,06:00,2024-01-15T05:00:00Z,MGP,102.52,102.52,102.52,102.52,102.52,102.52,102.52
2024-01-15,07:00,2024-01-15T06:00:00Z,MGP,110.03,110.03,110.03,110.03,110.03,110.03,110.03
2024-01-15,08:00,2024-01-15T07:00:00Z,MGP,122.0,122.0,122.0,122.0,122.0,122.0,122.0
2024-01-15,09:00,2024-01-15T08:00:00Z,MGP,119.59,119.59,119.59,119.59,119.59,119.59,119.59
2024-01-15,10:00,2024-01-15T09:00:00Z,MGP,106.21,106.21,106.21,106.21,106.21,106.21,106.21
2024-01-15,11:00,2024-01-15T10:00:00Z,MGP,103.91,103.91,103.0,103.0,103.0,103.0,103.0
2024-01-15,12:00,2024-01-15T11:00:00Z,MGP,96.02,96.02,95.0,95.0,95.0,95.0,95.0
2024-01-15,13:00,2024-01-15T12:00:00Z,MGP,96.2,96.2,90.78,90.78,90.78,90.78,90.78
2024-01-15,14:00,2024-01-15T13:00:00Z,MGP,99.7,99.7,99.7,99.7,99.7,99.7,99.7
2024-01-15,15:00,2024-01-15T14:00:00Z,MGP,104.54,104.54,104.54,103.76,103.76,104.54,103.76
2024-01-15,16:00,2024-01-15T15:00:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2024-01-15,17:00,2024-01-15T16:00:00Z,MGP,116.13,116.13,116.13,116.13,116.13,116.13,116.13
2024-01-15,18:00,2024-01-15T17:00:00Z,MGP,115.0,115.0,115.0,115.0,115.0,115.0,115.0
2024-01-15,19:00,2024-01-15T18:00:00Z,MGP,113.9,113.9,113.9,113.9,113.9,113.9,113.9
2024-01-15,20:00,2024-01-15T19:00:00Z,MGP,107.58,107.58,107.58,107.58,107.58,107.58,107.58
2024-01-15,21:00,2024-01-15T20:00:00Z,MGP,104.31,104.31,104.31,104.31,104.31,104.31,104.31
2024-01-15,22:00,2024-01-15T21:00:00Z,MGP,101.68,101.68,101.68,101.68,101.68,101.68,101.68
2024-01-15,23:00,2024-01-15T22:00:00Z,MGP,91.39,91.39,91.39,91.39,91.39,91.39,91.39
2024-01-16,00:00,2024-01-15T23:00:00Z,MGP,86.59,86.59,86.59,86.59,86.59,86.59,86.59
2024-01-16,01:00,2024-01-16T00:00:00Z,MGP,83.34,83.34,83.34,83.34,83.34,83.34,83.34
2024-01-16,02:00,2024-01-16T01:00:00Z,MGP,84.1,84.1,84.1,84.1,84.1,84.1,84.1
2024-01-16,03:00,2024-01-16T02:00:00Z,MGP,84.7,84.7,84.7,84.7,84.7,84.7,84.7
2024-01-16,04:00,2024-01-16T03:00:00Z,MGP,84.7,84.7,84.7,84.7,84.7,84.7,84.7
2024-01-16,05:00,2024-01-16T04:00:00Z,MGP,90.0,90.0,90.0,90.0,90.0,90.0,90.0
2024-01-16,06:00,2024-01-16T05:00:00Z,MGP,103.77,103.77,103.77,103.77,103.77,103.77,103.77
2024-01-16,07:00,2024-01-16T06:00:00Z,MGP,117.0,117.0,117.0,117.0,117.0,117.0,117.0
2024-01-16,08:00,2024-01-16T07:00:00Z,MGP,144.11,144.11,144.11,144.11,98.84,144.11,98.84
2024-01-16,09:00,2024-01-16T08:00:00Z,MGP,138.6,138.6,138.6,138.6,103.76,138.6,103.76
2024-01-16,10:00,2024-01-16T09:00:00Z,MGP,122.0,122.0,122.0,122.0,98.84,122.0,98.84
2024-01-16,11:00,2024-01-16T10:00:00Z,MGP,110.0,110.0,110.0,110.0,98.84,110.0,98.84
2024-01-16,12:00,2024-01-16T11:00:00Z,MGP,102.62,102.62,102.62,102.62,81.4,102.62,81.4
2024-01-16,13:00,2024-01-16T12:00:00Z,MGP,102.71,102.71,102.71,102.71,71.83,102.71,71.83
2024-01-16,14:00,2024-01-16T13:00:00Z,MGP,105.3,105.3,105.3,105.3,98.84,105.3,98.84
2024-01-16,15:00,2024-01-16T14:00:00Z,MGP,111.85,111.85,111.85,111.85,99.76,111.85,99.76
2024-01-16,16:00,2024-01-16T15:00:00Z,MGP,122.05,122.05,122.05,122.05,122.05,122.05,122.05
2024-01-16,17:00,2024-01-16T16:00:00Z,MGP,133.0,133.0,133.0,133.0,133.0,133.0,133.0
2024-01-16,18:00,2024-01-16T17:00:00Z,MGP,129.98,129.98,129.98,129.98,129.98,129.98,129.98
2024-01-16,19:00,2024-01-16T18:00:00Z,MGP,121.05,121.05,121.05,121.05,121.05,121.05,121.05
2024-01-16,20:00,2024-01-16T19:00:00Z,MGP,110.0,110.0,110.0,110.0,115.0,110.0,115.0
2024-01-16,21:00,2024-01-16T20:00:00Z,MGP,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2024-01-16,22:00,2024-01-16T21:00:00Z,MGP,100.61,100.61,100.61,100.61,103.76,100.61,103.76
2024-01-16,23:00,2024-01-16T22:00:00Z,MGP,97.9,97.9,97.9,97.9,98.84,97.9,98.84
2024-01-17,00:00,2024-01-16T23:00:00Z,MGP,86.75,86.75,86.75,86.75,86.75,86.75,86.75
2024-01-17,01:00,2024-01-17T00:00:00Z,MGP,85.5,85.5,85.5,85.5,85.5,85.5,85.5
2024-01-17,02:00,2024-01-17T01:00:00Z,MGP,82.4,82.4,82.4,82.4,82.4,82.4,82.4
2024-01-17,03:00,2024-01-17T02:00:00Z,MGP,80.0,80.0,80.0,80.0,80.0,80.0,80.0
2024-01-17,04:00,2024-01-17T03:00:00Z,MGP,82.4,82.4,82.4,82.4,82.4,82.4,82.4
2024-01-17,05:00,2024-01-17T04:00:00Z,MGP,85.9,85.9,85.9,85.9,85.9,85.9,85.9
2024-01-17,06:00,2024-01-17T05:00:00Z,MGP,98.9,98.9,98.9,98.9,98.9,98.9,98.9
2024-01-17,07:00,2024-01-17T06:00:00Z,MGP,104.18,104.18,104.18,104.18,104.18,104.18,104.18
2024-01-17,08:00,2024-01-17T07:00:00Z,MGP,117.77,117.77,117.77,117.77,102.18,117.77,102.18
2024-01-17,09:00,2024-01-17T08:00:00Z,MGP,115.47,115.47,115.47,115.47,100.0,115.47,100.0
2024-01-17,10:00,2024-01-17T09:00:00Z,MGP,110.33,110.33,110.33,110.33,98.9,110.33,98.9
2024-01-17,11:00,2024-01-17T10:00:00Z,MGP,111.1,111.1,111.1,111.1,98.9,111.1,98.9
2024-01-17,12:00,2024-01-17T11:00:00Z,MGP,105.68,105.68,105.68,105.68,95.0,105.68,95.0
2024-01-17,13:00,2024-01-17T12:00:00Z,MGP,104.0,104.0,104.0,104.0,95.0,104.0,95.0
2024-01-17,14:00,2024-01-17T13:00:00Z,MGP,107.4,107.4,107.4,107.4,102.18,107.4,102.18
2024-01-17,15:00,2024-01-17T14:00:00Z,MGP,113.88,113.88,113.88,113.88,102.18,113.88,102.18
2024-01-17,16:00,2024-01-17T15:00:00Z,MGP,115.0,115.0,115.0,115.0,115.0,115.0,115.0
2024-01-17,17:00,2024-01-17T16:00:00Z,MGP,125.4,125.4,125.4,125.4,125.4,125.4,125.4
2024-01-17,18:00,2024-01-17T17:00:00Z,MGP,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2024-01-17,19:00,2024-01-17T18:00:00Z,MGP,113.69,113.69,113.69,113.69,113.69,113.69,113.69
2024-01-17,20:00,2024-01-17T19:00:00Z,MGP,104.23,104.23,104.23,104.23,104.23,104.23,104.23
2024-01-17,21:00,2024-01-17T20:00:00Z,MGP,100.0,100.0,100.0,100.0,102.18,100.0,102.18
2024-01-17,22:00,2024-01-17T21:00:00Z,MGP,92.79,92.79,92.79,92.79,98.9,92.79,98.9
2024-01-17,23:00,2024-01-17T22:00:00Z,MGP,85.11,85.11,85.11,85.11,85.5,85.11,85.5
2024-01-18,00:00,2024-01-17T23:00:00Z,MGP,84.0,84.0,84.0,84.0,84.0,84.0,84.0
2024-01-18,01:00,2024-01-18T00:00:00Z,MGP,81.6,81.6,81.6,81.6,81.6,81.6,81.6
2024-01-18,02:00,2024-01-18T01:00:00Z,MGP,78.0,78.0,78.0,78.0,78.0,78.0,78.0
2024-01-18,03:00,2024-01-18T02:00:00Z,MGP,78.0,78.0,78.0,78.0,78.0,78.0,78.0
2024-01-18,04:00,2024-01-18T03:00:00Z,MGP,75.96,75.96,75.96,75.96,75.96,75.96,75.96
2024-01-18,05:00,2024-01-18T04:00:00Z,MGP,81.37,81.37,81.37,81.37,81.37,81.37,81.37
2024-01-18,06:00,2024-01-18T05:00:00Z,MGP,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2024-01-18,07:00,2024-01-18T06:00:00Z,MGP,112.71,112.71,112.71,112.71,112.71,112.71,112.71
2024-01-18,08:00,2024-01-18T07:00:00Z,MGP,125.0,125.0,125.0,125.0,125.0,125.0,125.0
2024-01-18,09:00,2024-01-18T08:00:00Z,MGP,121.02,121.02,121.02,105.72,105.72,121.02,105.72
2024-01-18,10:00,2024-01-18T09:00:00Z,MGP,113.72,113.72,113.72,100.0,100.0,113.72,100.0
2024-01-18,11:00,2024-01-18T10:00:00Z,MGP,106.73,106.73,92.17,76.71,76.71,0.0,76.71
2024-01-18,12:00,2024-01-18T11:00:00Z,MGP,102.04,102.04,78.0,61.68,61.68,0.0,61.68
2024-01-18,13:00,2024-01-18T12:00:00Z,MGP,98.77,98.77,78.0,59.37,59.37,0.0,59.37
2024-01-18,14:00,2024-01-18T13:00:00Z,MGP,99.41,99.41,82.42,82.18,82.18,3.0,82.18
2024-01-18,15:00,2024-01-18T14:00:00Z,MGP,103.45,103.45,103.45,103.09,103.09,103.45,103.09
2024-01-18,16:00,2024-01-18T15:00:00Z,MGP,107.37,107.37,107.37,101.71,101.71,107.37,101.71
2024-01-18,17:00,2024-01-18T16:00:00Z,MGP,114.37,114.37,114.37,113.14,113.14,114.37,113.14
2024-01-18,18:00,2024-01-18T17:00:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2024-01-18,19:00,2024-01-18T18:00:00Z,MGP,109.71,109.71,109.71,109.71,109.71,109.71,109.71
2024-01-18,20:00,2024-01-18T19:00:00Z,MGP,103.32,103.32,103.32,103.32,103.32,103.32,103.32
2024-01-18,21:00,2024-01-18T20:00:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2024-01-18,22:00,2024-01-18T21:00:00Z,MGP,91.47,91.47,91.47,91.47,91.47,91.47,91.47
2024-01-18,23:00,2024-01-18T22:00:00Z,MGP,84.08,84.08,84.08,84.08,84.08,84.08,84.08
2024-01-19,00:00,2024-01-18T23:00:00Z,MGP,72.13,72.13,72.13,72.13,72.13,72.13,72.13
2024-01-19,01:00,2024-01-19T00:00:00Z,MGP,70.0,70.0,70.0,70.0,70.0,70.0,70.0
2024-01-19,02:00,2024-01-19T01:00:00Z,MGP,67.17,67.17,65.1,65.1,65.1,65.1,65.1
2024-01-19,03:00,2024-01-19T02:00:00Z,MGP,66.4,66.4,66.4,66.4,66.4,66.4,66.4
2024-01-19,04:00,2024-01-19T03:00:00Z,MGP,69.16,69.16,69.16,69.16,69.16,69.16,69.16
2024-01-19,05:00,2024-01-19T04:00:00Z,MGP,74.8,74.8,74.8,74.8,74.8,74.8,74.8
2024-01-19,06:00,2024-01-19T05:00:00Z,MGP,90.83,90.83,90.83,90.83,90.83,90.83,90.83
2024-01-19,07:00,2024-01-19T06:00:00Z,MGP,98.64,98.64,98.64,98.64,98.64,98.64,98.64
2024-01-19,08:00,2024-01-19T07:00:00Z,MGP,117.68,117.68,117.68,117.68,117.68,117.68,117.68
2024-01-19,09:00,2024-01-19T08:00:00Z,MGP,110.0,110.0,110.0,110.0,110.0,110.0,110.0
2024-01-19,10:00,2024-01-19T09:00:00Z,MGP,101.56,101.56,98.34,98.34,98.34,98.34,98.34
2024-01-19,11:00,2024-01-19T10:00:00Z,MGP,99.14,99.14,90.42,90.42,90.42,90.42,90.42
2024-01-19,12:00,2024-01-19T11:00:00Z,MGP,92.14,92.14,90.42,90.42,90.42,90.42,90.42
2024-01-19,13:00,2024-01-19T12:00:00Z,MGP,93.09,93.09,93.09,93.09,93.09,93.09,93.09
2024-01-19,14:00,2024-01-19T13:00:00Z,MGP,95.63,95.63,95.63,95.63,95.63,95.63,95.63
2024-01-19,15:00,2024-01-19T14:00:00Z,MGP,99.05,99.05,99.05,99.05,99.05,99.05,99.05
2024-01-19,16:00,2024-01-19T15:00:00Z,MGP,101.36,101.36,101.36,101.36,101.36,101.36,101.36
2024-01-19,17:00,2024-01-19T16:00:00Z,MGP,107.67,107.67,107.67,107.67,107.67,107.67,107.67
2024-01-19,18:00,2024-01-19T17:00:00Z,MGP,107.17,107.17,107.17,107.17,107.17,107.17,107.17
2024-01-19,19:00,2024-01-19T18:00:00Z,MGP,106.95,106.95,106.95,106.95,106.95,106.95,106.95
2024-01-19,20:00,2024-01-19T19:00:00Z,MGP,99.03,99.03,99.03,99.03,99.03,99.03,99.03
2024-01-19,21:00,2024-01-19T20:00:00Z,MGP,98.49,98.49,98.49,98.49,98.49,98.49,98.49
2024-01-19,22:00,2024-01-19T21:00:00Z,MGP,96.0,96.0,96.0,96.0,96.0,96.0,96.0
2024-01-19,23:00,2024-01-19T22:00:00Z,MGP,92.9,92.9,92.9,92.9,92.9,92.9,92.9
2024-01-20,00:00,2024-01-19T23:00:00Z,MGP,93.5,93.5,93.5,93.5,93.5,93.5,93.5
2024-01-20,01:00,2024-01-20T00:00:00Z,MGP,85.4,85.4,85.4,85.4,85.4,85.4,85.4
2024-01-20,02:00,2024-01-20T01:00:00Z,MGP,77.75,77.75,77.75,77.75,77.75,77.75,77.75
2024-01-20,03:00,2024-01-20T02:00:00Z,MGP,76.93,76.93,76.93,76.93,76.93,76.93,76.93
2024-01-20,04:00,2024-01-20T03:00:00Z,MGP,76.93,76.93,76.93,76.93,76.93,76.93,76.93
2024-01-20,05:00,2024-01-20T04:00:00Z,MGP,76.93,76.93,76.93,76.93,76.93,76.93,76.93
2024-01-20,06:00,2024-01-20T05:00:00Z,MGP,87.37,87.37,87.37,87.37,87.37,87.37,87.37
2024-01-20,07:00,2024-01-20T06:00:00Z,MGP,96.07,96.07,96.07,96.07,96.07,96.07,96.07
2024-01-20,08:00,2024-01-20T07:00:00Z,MGP,100.0,100.0,100.0,100.0,100.0,100.0,100.0
2024-01-20,09:00,2024-01-20T08:00:00Z,MGP,99.0,99.0,99.0,99.0,99.0,99.0,99.0
2024-01-20,10:00,2024-01-20T09:00:00Z,MGP,95.92,95.92,95.92,95.92,95.92,95.92,95.92
2024-01-20,11:00,2024-01-20T10:00:00Z,MGP,92.49,92.49,92.49,92.49,92.49,92.49,92.49
2024-01-20,12:00,2024-01-20T11:00:00Z,MGP,82.88,82.88,82.88,82.88,82.88,82.88,82.88
2024-01-20,13:00,2024-01-20T12:00:00Z,MGP,77.75,77.75,77.75,77.75,77.75,77.75,77.75
2024-01-20,14:00,2024-01-20T13:00:00Z,MGP,78.65,78.65,78.65,78.65,78.65,78.65,78.65
2024-01-20,15:00,2024-01-20T14:00:00Z,MGP,90.85,90.85,90.85,90.85,90.85,90.85,90.85
2024-01-20,16:00,2024-01-20T15:00:00Z,MGP,96.07,96.07,96.07,96.07,96.07,96.07,96.07
2024-01-20,17:00,2024-01-20T16:00:00Z,MGP,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2024-01-20,18:00,2024-01-20T17:00:00Z,MGP,105.0,105.0,105.0,105.0,105.0,105.0,105.0
2024-01-20,19:00,2024-01-20T18:00:00Z,MGP,105.6,105.6,105.6,105.6,105.6,105.6,105.6
2024-01-20,20:00,2024-01-20T19:00:00Z,MGP,98.52,98.52,98.52,98.52,98.52,98.52,98.52
2024-01-20,21:00,2024-01-20T20:00:00Z,MGP,92.91,92.91,92.91,92.91,92.91,92.91,92.91
2024-01-20,22:00,2024-01-20T21:00:00Z,MGP,81.23,81.23,81.23,81.23,81.23,81.23,81.23
2024-01-20,23:00,2024-01-20T22:00:00Z,MGP,76.93,76.93,76.93,76.93,76.93,76.93,76.93
